,ano,ocupacao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
1138,2021,Empregado de entidades sem fins lucrativos,AMAPÁ,733508.0,157709.1788900638,0.2150067605125831
1139,2021,Empresário,AMAPÁ,733508.0,36322561.38929831,49.51897101231113
1140,2021,MEI,AMAPÁ,733508.0,2619519.743437441,3.57122177731864
1141,2021,Outros,AMAPÁ,733508.0,131886507.76789115,179.80241219985487
1142,2021,Servidor ou empregado público,AMAPÁ,733508.0,224077824.97651985,305.48790875698677
1163,2022,Aposentado/pensionista,AMAPÁ,733508.0,55857821.77506004,76.15161903491175
1164,2022,Autônomo,AMAPÁ,733508.0,18768409.69610901,25.587191545435104
1165,2022,Empregado de empresa privada,AMAPÁ,733508.0,54652116.14294578,74.50786650308623
1166,2022,Empregado de entidades sem fins lucrativos,AMAPÁ,733508.0,84172.53198072236,0.11475339325640942
1167,2022,Empresário,AMAPÁ,733508.0,49163113.51520661,67.02464528704066
1168,2022,MEI,AMAPÁ,733508.0,4730835.228522869,6.4496027698714515
1169,2022,Outros,AMAPÁ,733508.0,206597928.60987437,281.65736244168346
1170,2022,Servidor ou empregado público,AMAPÁ,733508.0,269049852.0495331,366.79879708133126
1191,2012,Aposentado/pensionista,BAHIA,14136417.0,277902304.4188402,19.658609704201584
1192,2012,Autônomo,BAHIA,14136417.0,665613487.8373898,47.085020754367235
1193,2012,Empregado de empresa privada,BAHIA,14136417.0,671937621.3970445,47.53238542673469
1194,2012,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,6754544.053146313,0.4778116019884185
1195,2012,Empresário,BAHIA,14136417.0,1038902451.4553589,73.4912143193964
1196,2012,Outros,BAHIA,14136417.0,3698481339.3850985,261.62791741253096
1197,2012,Servidor ou empregado público,BAHIA,14136417.0,858399625.1496681,60.72257384241481
1219,2013,Aposentado/pensionista,BAHIA,14136417.0,275193216.7959933,19.46697078870787
1220,2013,Autônomo,BAHIA,14136417.0,676960899.6405693,47.887728527007184
1221,2013,Empregado de empresa privada,BAHIA,14136417.0,749348149.4827124,53.00835066500319
1222,2013,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,5206942.684710864,0.36833539111861685
1223,2013,Empresário,BAHIA,14136417.0,1182026988.1772022,83.61574139877186
1224,2013,Outros,BAHIA,14136417.0,4097993946.7659082,289.8891527298543
1225,2013,Servidor ou empregado público,BAHIA,14136417.0,1032865381.0493733,73.064156288639
1246,2014,Aposentado/pensionista,BAHIA,14136417.0,251628930.95734695,17.80005010869069
1247,2014,Autônomo,BAHIA,14136417.0,641058576.438591,45.348023932697444
1248,2014,Empregado de empresa privada,BAHIA,14136417.0,682077050.7835479,48.249641389578976
1249,2014,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,5885478.054191053,0.4163344965128754
1250,2014,Empresário,BAHIA,14136417.0,1045137205.1712034,73.93225632571558
1251,2014,Outros,BAHIA,14136417.0,4120175140.479438,291.4582344648887
1252,2014,Servidor ou empregado público,BAHIA,14136417.0,845085964.3035183,59.780775022660855
1273,2015,Aposentado/pensionista,BAHIA,14136417.0,244228238.865075,17.276530457829235
1274,2015,Autônomo,BAHIA,14136417.0,674221792.0084025,47.6939660175844
1275,2015,Empregado de empresa privada,BAHIA,14136417.0,701075730.4303116,49.59359436201631
1276,2015,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,6821295.555455706,0.4825335553878827
1277,2015,Empresário,BAHIA,14136417.0,1282848016.239232,90.74774861545411
1278,2015,Outros,BAHIA,14136417.0,4520369840.145289,319.76772050126203
1279,2015,Servidor ou empregado público,BAHIA,14136417.0,797560540.2787657,56.418860612188055
1300,2016,Aposentado/pensionista,BAHIA,14136417.0,366078718.1848573,25.896145974249155
1301,2016,Autônomo,BAHIA,14136417.0,447695859.10025555,31.6696839871274
1302,2016,Empregado de empresa privada,BAHIA,14136417.0,733681409.07597,51.90009668475187
1303,2016,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,2674439.40777213,0.18918792560888165
1304,2016,Empresário,BAHIA,14136417.0,1264819550.9772563,89.47242791276292
1305,2016,MEI,BAHIA,14136417.0,33360879.75052106,2.3599247072664213
1306,2016,Outros,BAHIA,14136417.0,4597627536.5988245,325.2328745394837
1307,2016,Servidor ou empregado público,BAHIA,14136417.0,877048312.1729441,62.0417685876799
1329,2017,Aposentado/pensionista,BAHIA,14136417.0,494141174.05302674,34.955192256498
1330,2017,Autônomo,BAHIA,14136417.0,784515701.7457601,55.49607809006766
1331,2017,Empregado de empresa privada,BAHIA,14136417.0,975566313.4623163,69.01086134218566
1332,2017,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,5284909.757845092,0.3738507259544686
1333,2017,Empresário,BAHIA,14136417.0,1473009011.0057275,104.19960100255443
1334,2017,MEI,BAHIA,14136417.0,70373943.6075148,4.978202298893334
1335,2017,Outros,BAHIA,14136417.0,2642524088.3911047,186.93025880540344
1336,2017,Servidor ou empregado público,BAHIA,14136417.0,907534682.8467516,64.19835258444566
1357,2018,Aposentado/pensionista,BAHIA,14136417.0,534785640.2763836,37.830352647094635
1358,2018,Autônomo,BAHIA,14136417.0,747889479.4277403,52.90516539146662
1359,2018,Empregado de empresa privada,BAHIA,14136417.0,975642828.214796,69.0162739409
1360,2018,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,4963525.662739593,0.35111624556205384
1361,2018,Empresário,BAHIA,14136417.0,1374089866.430752,97.20213165972339
1362,2018,MEI,BAHIA,14136417.0,90635042.04154825,6.411457870940582
1363,2018,Outros,BAHIA,14136417.0,2568039748.1944103,181.66128999975103
1364,2018,Servidor ou empregado público,BAHIA,14136417.0,812293862.0245993,57.461085225810706
1385,2019,Aposentado/pensionista,BAHIA,14136417.0,579668875.0372663,41.00536048400852
1386,2019,Autônomo,BAHIA,14136417.0,815812735.5976343,57.71000781864558
1387,2019,Empregado de empresa privada,BAHIA,14136417.0,1161261475.9954407,82.14680395997378
1388,2019,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,5292219.91079071,0.3743678409310301
1389,2019,Empresário,BAHIA,14136417.0,1322124322.3575928,93.52612634146212
1390,2019,MEI,BAHIA,14136417.0,112713423.05138034,7.973266709052254
1391,2019,Outros,BAHIA,14136417.0,3127787234.8711314,221.25742575867218
1392,2019,Servidor ou empregado público,BAHIA,14136417.0,928500446.2581095,65.68145565160603
1413,2020,Aposentado/pensionista,BAHIA,14136417.0,629220388.0648696,44.510598977440296
1414,2020,Autônomo,BAHIA,14136417.0,813179662.7665701,57.52374613500508
1415,2020,Empregado de empresa privada,BAHIA,14136417.0,1299201602.609272,91.90458958654601
1416,2020,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,6297484.856188375,0.4454795621965859
1417,2020,Empresário,BAHIA,14136417.0,1488553949.7735188,105.29923882222198
1418,2020,MEI,BAHIA,14136417.0,147289464.4932917,10.41915108285867
1419,2020,Outros,BAHIA,14136417.0,3088105985.234482,218.45040261860427
1420,2020,Servidor ou empregado público,BAHIA,14136417.0,1050149289.0801702,74.28680754678997
1441,2021,Aposentado/pensionista,BAHIA,14136417.0,655908454.3335406,46.39849364471496
1442,2021,Autônomo,BAHIA,14136417.0,795905037.3280784,56.301751520776335
1443,2021,Empregado de empresa privada,BAHIA,14136417.0,1474325006.00413,104.29269354491522
1444,2021,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,6266701.12000151,0.4433019427766958
1445,2021,Empresário,BAHIA,14136417.0,1385598634.514708,98.01625365994141
1446,2021,MEI,BAHIA,14136417.0,160864178.2563662,11.379416598729804
1447,2021,Outros,BAHIA,14136417.0,3952148694.262804,279.57216416739857
1448,2021,Servidor ou empregado público,BAHIA,14136417.0,1224545582.952772,86.62347629903475
1469,2022,Aposentado/pensionista,BAHIA,14136417.0,740630631.1393969,52.39167966956527
1470,2022,Autônomo,BAHIA,14136417.0,928345847.7475486,65.67051946384636
1471,2022,Empregado de empresa privada,BAHIA,14136417.0,2070028507.5849128,146.43233201064405
1472,2022,Empregado de entidades sem fins lucrativos,BAHIA,14136417.0,8150170.623927082,0.5765372246678265
1473,2022,Empresário,BAHIA,14136417.0,1637496714.3933694,115.8353431702934
1474,2022,MEI,BAHIA,14136417.0,249151335.59365907,17.624786789584594
1475,2022,Outros,BAHIA,14136417.0,5582746802.053406,394.9195048542644
1476,2022,Servidor ou empregado público,BAHIA,14136417.0,1615141092.749493,114.25392252856525
1497,2012,Aposentado/pensionista,CEARÁ,8791688.0,178546742.037333,20.308584885784505
1498,2012,Autônomo,CEARÁ,8791688.0,287989529.01561207,32.7570233401836
1499,2012,Empregado de empresa privada,CEARÁ,8791688.0,230936433.74249157,26.267587492014226
1500,2012,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,2396213.3243835145,0.2725544087078061
1501,2012,Empresário,CEARÁ,8791688.0,436433416.33965725,49.64159514528464
1502,2012,Outros,CEARÁ,8791688.0,2127491884.3438404,241.98901102312098
1503,2012,Servidor ou empregado público,CEARÁ,8791688.0,445626031.6868031,50.687198145202956
1523,2013,Aposentado/pensionista,CEARÁ,8791688.0,173903418.1125639,19.780435578760745
1524,2013,Autônomo,CEARÁ,8791688.0,273087135.4889316,31.061968473964452
1525,2013,Empregado de empresa privada,CEARÁ,8791688.0,242660616.50990534,27.60114058982818
1526,2013,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,2365114.527889359,0.2690171134245618
1527,2013,Empresário,CEARÁ,8791688.0,413584817.5080084,47.042708693485075
1528,2013,Outros,CEARÁ,8791688.0,2106688362.1299949,239.62273935676458
1529,2013,Servidor ou empregado público,CEARÁ,8791688.0,410778755.6226484,46.7235365520988
1549,2014,Aposentado/pensionista,CEARÁ,8791688.0,164314583.24248222,18.689765064738673
1550,2014,Autônomo,CEARÁ,8791688.0,254008722.8484325,28.89191732559578
1551,2014,Empregado de empresa privada,CEARÁ,8791688.0,232663933.59407237,26.464079889330964
1552,2014,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,2475945.292485434,0.2816234257272817
1553,2014,Empresário,CEARÁ,8791688.0,388026591.2690881,44.135618924271206
1554,2014,Outros,CEARÁ,8791688.0,2106298652.7716136,239.57841233351473
1555,2014,Servidor ou empregado público,CEARÁ,8791688.0,382989776.55117464,43.562712479238876
1575,2015,Aposentado/pensionista,CEARÁ,8791688.0,147683209.72277784,16.798049444290772
1576,2015,Autônomo,CEARÁ,8791688.0,281614246.9789231,32.031874536371525
1577,2015,Empregado de empresa privada,CEARÁ,8791688.0,229429216.4458047,26.096150869526387
1578,2015,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,1644348.5674561192,0.18703445430002966
1579,2015,Empresário,CEARÁ,8791688.0,420343501.69420344,47.81146711464322
1580,2015,Outros,CEARÁ,8791688.0,2354508721.564248,267.81076871293067
1581,2015,Servidor ou empregado público,CEARÁ,8791688.0,347722583.890264,39.55128797680991
1601,2016,Aposentado/pensionista,CEARÁ,8791688.0,161661610.06100544,18.388005814242433
1602,2016,Autônomo,CEARÁ,8791688.0,148976139.4568579,16.94511218515237
1603,2016,Empregado de empresa privada,CEARÁ,8791688.0,293174853.38910335,33.34682183775213
1604,2016,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,1208141.2980614132,0.1374185819675827
1605,2016,Empresário,CEARÁ,8791688.0,431629693.90306425,49.095201502039686
1606,2016,MEI,CEARÁ,8791688.0,19408133.747679234,2.207554879982005
1607,2016,Outros,CEARÁ,8791688.0,2487630013.0828586,282.95249024793173
1608,2016,Servidor ou empregado público,CEARÁ,8791688.0,465789611.02651304,52.98068027738394
1629,2017,Aposentado/pensionista,CEARÁ,8791688.0,219933131.5694839,25.016030092228466
1630,2017,Autônomo,CEARÁ,8791688.0,313357578.86028826,35.64248172367903
1631,2017,Empregado de empresa privada,CEARÁ,8791688.0,401479594.8814758,45.66581467420998
1632,2017,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,3170558.2091297195,0.36063133827425625
1633,2017,Empresário,CEARÁ,8791688.0,567958612.6020817,64.6017707409637
1634,2017,MEI,CEARÁ,8791688.0,44765578.61479057,5.091807013032147
1635,2017,Outros,CEARÁ,8791688.0,1471378416.4433405,167.36017206745058
1636,2017,Servidor ou empregado público,CEARÁ,8791688.0,494219326.0134486,56.21438408795314
1657,2018,Aposentado/pensionista,CEARÁ,8791688.0,226333104.30364257,25.743987309791084
1658,2018,Autônomo,CEARÁ,8791688.0,300250332.9543134,34.151613769086595
1659,2018,Empregado de empresa privada,CEARÁ,8791688.0,423562608.9062254,48.17762060098418
1660,2018,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,4390707.4773381455,0.49941575239455105
1661,2018,Empresário,CEARÁ,8791688.0,500017451.39428073,56.8738849006335
1662,2018,MEI,CEARÁ,8791688.0,59072969.00780391,6.7191839619199305
1663,2018,Outros,CEARÁ,8791688.0,1427741531.8976893,162.39674700668283
1664,2018,Servidor ou empregado público,CEARÁ,8791688.0,463723152.4237637,52.745633423725195
1685,2019,Aposentado/pensionista,CEARÁ,8791688.0,242627025.2605421,27.597319793484722
1686,2019,Autônomo,CEARÁ,8791688.0,348652493.10956675,39.65705938490615
1687,2019,Empregado de empresa privada,CEARÁ,8791688.0,522764114.78031385,59.461176827511835
1688,2019,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,2970195.3529092013,0.3378413056638499
1689,2019,Empresário,CEARÁ,8791688.0,564285777.5156212,64.18400852209737
1690,2019,MEI,CEARÁ,8791688.0,72915680.14984158,8.293706527101687
1691,2019,Outros,CEARÁ,8791688.0,1770769379.9927173,201.41403789496593
1692,2019,Servidor ou empregado público,CEARÁ,8791688.0,511624302.9399872,58.1940922994523
1713,2020,Aposentado/pensionista,CEARÁ,8791688.0,278640823.6007972,31.69366606285359
1714,2020,Autônomo,CEARÁ,8791688.0,379959240.8784925,43.21800783632136
1715,2020,Empregado de empresa privada,CEARÁ,8791688.0,593119351.0217968,67.46364873523683
1716,2020,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,3090618.248250458,0.3515386633659495
1717,2020,Empresário,CEARÁ,8791688.0,623708436.1963105,70.94296751617101
1718,2020,MEI,CEARÁ,8791688.0,94325829.17983834,10.728978232603152
1719,2020,Outros,CEARÁ,8791688.0,1845370945.725773,209.8995034543734
1720,2020,Servidor ou empregado público,CEARÁ,8791688.0,600370005.2120029,68.28836569405135
1741,2021,Aposentado/pensionista,CEARÁ,8791688.0,293718201.93049884,33.40862436548008
1742,2021,Autônomo,CEARÁ,8791688.0,420570582.5141969,47.83729614997676
1743,2021,Empregado de empresa privada,CEARÁ,8791688.0,690591298.0321076,78.55047836457659
1744,2021,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,3713572.9244911056,0.4223958953606072
1745,2021,Empresário,CEARÁ,8791688.0,606750924.5558268,69.01415570659773
1746,2021,MEI,CEARÁ,8791688.0,104757299.72537671,11.91549333022017
1747,2021,Outros,CEARÁ,8791688.0,2432717686.5900354,276.7065535753811
1748,2021,Servidor ou empregado público,CEARÁ,8791688.0,743617200.1185206,84.5818459570586
1769,2022,Aposentado/pensionista,CEARÁ,8791688.0,329998878.1268139,37.53532633628649
1770,2022,Autônomo,CEARÁ,8791688.0,522693921.59418476,59.45319278779965
1771,2022,Empregado de empresa privada,CEARÁ,8791688.0,1030392573.8270917,117.2007666590411
1772,2022,Empregado de entidades sem fins lucrativos,CEARÁ,8791688.0,4706328.41918927,0.535315677625192
1773,2022,Empresário,CEARÁ,8791688.0,782556080.5792888,89.01090218161619
1774,2022,MEI,CEARÁ,8791688.0,154962340.63382223,17.626005453540007
1775,2022,Outros,CEARÁ,8791688.0,3437763738.513225,391.02431052071285
1776,2022,Servidor ou empregado público,CEARÁ,8791688.0,1057591490.5567204,120.29447479900566
1797,2012,Aposentado/pensionista,DISTRITO FEDERAL,2817068.0,240849727.54894957,85.49659701112986
1798,2012,Autônomo,DISTRITO FEDERAL,2817068.0,219481495.32657287,77.91132316528137
1799,2012,Empregado de empresa privada,DISTRITO FEDERAL,2817068.0,415820613.85092175,147.60758840429898
1800,2012,Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,2817068.0,11266784.173147196,3.9994718527018858
1801,2012,Empresário,DISTRITO FEDERAL,2817068.0,491157709.60097,174.35067580937698
1802,2012,Outros,DISTRITO FEDERAL,2817068.0,1723851099.49339,611.9309507237277
1803,2012,Servidor ou empregado público,DISTRITO FEDERAL,2817068.0,1310244948.2857902,465.10945006857844
1824,2013,Aposentado/pensionista,DISTRITO FEDERAL,2817068.0,225078637.2604338,79.8981910484354
1825,2013,Autônomo,DISTRITO FEDERAL,2817068.0,207075505.41468772,73.50745719119585
1826,2013,Empregado de empresa privada,DISTRITO FEDERAL,2817068.0,443114128.99993736,157.29621329692338
1827,2013,Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,2817068.0,13543917.694122683,4.807806447740234
1828,2013,Empresário,DISTRITO FEDERAL,2817068.0,513884584.9118541,182.41823942902838
1829,2013,Outros,DISTRITO FEDERAL,2817068.0,1787062812.4969964,634.3697818075376
1830,2013,Servidor ou empregado público,DISTRITO FEDERAL,2817068.0,1277384104.8618605,453.4445405158344
1852,2014,Aposentado/pensionista,DISTRITO FEDERAL,2817068.0,212468266.03581205,75.42177399899897
1853,2014,Autônomo,DISTRITO FEDERAL,2817068.0,208214386.2636664,73.91173598353551
1854,2014,Empregado de empresa privada,DISTRITO FEDERAL,2817068.0,394508280.0727019,140.04215733262453
1855,2014,Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,2817068.0,14191808.776588658,5.037794180541137
1856,2014,Empresário,DISTRITO FEDERAL,2817068.0,454177453.8593758,161.2234613645733
1857,2014,Outros,DISTRITO FEDERAL,2817068.0,1874279386.4813056,665.3298345944456
1858,2014,Servidor ou empregado público,DISTRITO FEDERAL,2817068.0,1144188528.36614,406.162907095654
1880,2015,Aposentado/pensionista,DISTRITO FEDERAL,2817068.0,194721043.10406184,69.12188243381482
1881,2015,Autônomo,DISTRITO FEDERAL,2817068.0,225458571.92274806,80.03305987741442
1882,2015,Empregado de empresa privada,DISTRITO FEDERAL,2817068.0,397895231.1749581,141.24445387010826
1883,2015,Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,2817068.0,10086807.409175834,3.580604873285215
1884,2015,Empresário,DISTRITO FEDERAL,2817068.0,513478482.12410754,182.27408146488034
1885,2015,Outros,DISTRITO FEDERAL,2817068.0,2159358316.7877855,766.5268700605685
1886,2015,Servidor ou empregado público,DISTRITO FEDERAL,2817068.0,1109384360.9305832,393.80815831587427
1908,2016,Aposentado/pensionista,DISTRITO FEDERAL,2817068.0,292180579.6616033,103.71797189901105
